schol_id,University,Major,Level,Language,Tuition Covered,Accomodation covered?,Living Expense Covered?,Tuition fees to pay,Original Tuition fee,Start_Month,Start_Year,Accomodation_To_Pay,Accomodation_duration,Expense_To_Pay,Expense_duration
2994,South China University of Technology,Food Science and Engineering,Phd,English,34000.0,0,1,0,34000.0,Sep,2019,1000.0,MONTH,0.0,MONTH
2995,South China University of Technology,Environmental Science and Engineering,Phd,English,34000.0,0,1,0,34000.0,Sep,2019,1000.0,MONTH,0.0,MONTH
2996,South China University of Technology,Architectural Technology and Science,Phd,Chinese,34000.0,0,1,0,34000.0,Sep,2019,1000.0,MONTH,0.0,MONTH
2997,South China University of Technology,Study of Urban and Rural Planning,Phd,Chinese,34000.0,0,1,0,34000.0,Sep,2019,1000.0,MONTH,0.0,MONTH
2998,South China University of Technology,Landscape Architectonics,Phd,Chinese,34000.0,0,1,0,34000.0,Sep,2019,1000.0,MONTH,0.0,MONTH
2999,South China University of Technology,Geotechnical Engineering,Phd,Chinese,34000.0,0,1,0,34000.0,Sep,2019,1000.0,MONTH,0.0,MONTH
3000,South China University of Technology,Disaster Prevention and Reduction Engineering and Protective Engineering,Phd,Chinese,34000.0,0,1,0,34000.0,Sep,2019,1000.0,MONTH,0.0,MONTH
3001,South China University of Technology,Highway and Railway Engineering,Phd,Chinese,34000.0,0,1,0,34000.0,Sep,2019,1000.0,MONTH,0.0,MONTH
3002,South China University of Technology,Traffic Information Engineering and Control,Phd,Chinese,34000.0,0,1,0,34000.0,Sep,2019,1000.0,MONTH,0.0,MONTH
3003,South China University of Technology,Transportation Planning and Management,Phd,Chinese,34000.0,0,1,0,34000.0,Sep,2019,1000.0,MONTH,0.0,MONTH
3004,South China University of Technology,Electromagnetic Filed and Microwave Techniques,Phd,Chinese,34000.0,0,1,0,34000.0,Sep,2019,1000.0,MONTH,0.0,MONTH
3005,South China University of Technology,Management Science and Engineering,Phd,Chinese,34000.0,0,1,0,34000.0,Sep,2019,1000.0,MONTH,0.0,MONTH
3006,South China University of Technology,Microelectronics and Solid State Electronics,Phd,Chinese,34000.0,0,1,0,34000.0,Sep,2019,1000.0,MONTH,0.0,MONTH
3007,South China University of Technology,Circuits and Systems,Phd,Chinese,34000.0,0,1,0,34000.0,Sep,2019,1000.0,MONTH,0.0,MONTH
3008,South China University of Technology,Physical Electronics,Phd,Chinese,34000.0,0,1,0,34000.0,Sep,2019,1000.0,MONTH,0.0,MONTH
3009,South China University of Technology,Bridge and Tunnel Engineering,Phd,Chinese,34000.0,0,1,0,34000.0,Sep,2019,1000.0,MONTH,0.0,MONTH
3010,South China University of Technology,Structural Engineering,Phd,Chinese,34000.0,0,1,0,34000.0,Sep,2019,1000.0,MONTH,0.0,MONTH
3011,South China University of Technology,Architectural History and Theory,Phd,Chinese,34000.0,0,1,0,34000.0,Sep,2019,1000.0,MONTH,0.0,MONTH
3012,South China University of Technology,Architectural Design and Theory,Phd,Chinese,34000.0,0,1,0,34000.0,Sep,2019,1000.0,MONTH,0.0,MONTH
3013,South China University of Technology,Mechanical Engineering,Phd,Chinese,34000.0,0,1,0,34000.0,Sep,2019,1000.0,MONTH,0.0,MONTH
3014,South China University of Technology,Biomedical Engineering,Phd,Chinese,34000.0,0,1,0,34000.0,Sep,2019,1000.0,MONTH,0.0,MONTH
3015,South China University of Technology,Sugar Engineering,Phd,Chinese,34000.0,0,1,0,34000.0,Sep,2019,1000.0,MONTH,0.0,MONTH
3016,South China University of Technology,Pulp and Paper Engineering,Phd,Chinese,34000.0,0,1,0,34000.0,Sep,2019,1000.0,MONTH,0.0,MONTH
3017,Ningbo University,Aquatic,Phd,English,30000.0,0,0,0,30000.0,Sep,2019,120.0,MONTH,1000.0,MONTH
3018,Ningbo University,Aquatic,Phd,English,30000.0,0,0,0,30000.0,Sep,2019,120.0,MONTH,1000.0,MONTH
3019,Ningbo University,Fishery Facilities and Equipment,Phd,English,30000.0,0,0,0,30000.0,Sep,2019,120.0,MONTH,1000.0,MONTH
3020,Ningbo University,Fishery Facilities and Equipment,Phd,English,30000.0,0,0,0,30000.0,Sep,2019,120.0,MONTH,1000.0,MONTH
3021,Ningbo University,Physical Electronics,Phd,English,5000.0,0,0,15800,20800.0,Sep,2019,120.0,MONTH,1000.0,MONTH
3022,Ningbo University,Micro-Nano Electronics and Integrated Circuits,Phd,English,5000.0,0,0,15800,20800.0,Sep,2019,120.0,MONTH,1000.0,MONTH
3023,Ningbo University,Comprehensive Utilization of Aquatic Resources,Phd,English,5000.0,0,0,15800,20800.0,Sep,2019,120.0,MONTH,1000.0,MONTH
3024,Ningbo University,Communication and Information Systems,Phd,English,5000.0,0,0,15800,20800.0,Sep,2019,120.0,MONTH,1000.0,MONTH
3025,Ningbo University,Aquatic,Phd,English,5000.0,0,0,15800,20800.0,Sep,2019,120.0,MONTH,1000.0,MONTH
3026,Ningbo University,Fishery Facilities and Equipment,Phd,English,5000.0,0,0,15800,20800.0,Sep,2019,120.0,MONTH,1000.0,MONTH
3027,North China Electric Power University,Power Engineering and Engineering Thermophysics,Phd,English,26250.0,0,0,8750,35000.0,Sep,2019,1200.0,MONTH,1500.0,MONTH
3028,North China Electric Power University,"System Analysis, Management and Control",Phd,English,26250.0,0,0,8750,35000.0,Sep,2019,1200.0,MONTH,1500.0,MONTH
3029,North China Electric Power University,Pattern Recognition and Intelligent System,Phd,English,26250.0,0,0,8750,35000.0,Sep,2019,1200.0,MONTH,1500.0,MONTH
3030,North China Electric Power University,Management Science and Engineering,Phd,English,26250.0,0,0,8750,35000.0,Sep,2019,1200.0,MONTH,1500.0,MONTH
3031,North China Electric Power University,Detection Technology and Automation Devices,Phd,English,26250.0,0,0,8750,35000.0,Sep,2019,1200.0,MONTH,1500.0,MONTH
3032,North China Electric Power University,Information Security,Phd,English,26250.0,0,0,8750,35000.0,Sep,2019,1200.0,MONTH,1500.0,MONTH
3033,North China Electric Power University,Advanced radiation detection technology,Phd,Chinese,26250.0,0,0,8750,35000.0,Sep,2019,1200.0,MONTH,1500.0,MONTH
3034,North China Electric Power University,Business Management,Phd,English,26250.0,0,0,8750,35000.0,Sep,2019,1200.0,MONTH,1500.0,MONTH
3035,North China Electric Power University,Control Theory and Control Engineering,Phd,English,26250.0,0,0,8750,35000.0,Sep,2019,1200.0,MONTH,1500.0,MONTH
3036,Southwest University of Science and Technology,Control Science and Engineering,Phd,Chinese,30000.0,1,1,15000,45000.0,Sep,2019,600.0,MONTH,500.0,MONTH
3037,Southwest University of Science and Technology,Biology,Phd,Chinese,30000.0,1,1,15000,45000.0,Sep,2019,600.0,MONTH,500.0,MONTH
3038,Southwest University of Science and Technology,Biology,Phd,English,30000.0,1,1,15000,45000.0,Sep,2019,600.0,MONTH,500.0,MONTH
3039,Southwest University of Science and Technology,Environmental Science and Engineering,Phd,English,30000.0,1,1,15000,45000.0,Sep,2019,600.0,MONTH,500.0,MONTH
3040,Southwest University of Science and Technology,Control Science and Engineering,Phd,English,30000.0,1,1,15000,45000.0,Sep,2019,600.0,MONTH,500.0,MONTH
3041,China University of Petroleum - Beijing,Power Engineering and Engineering Thermo-physics,Phd,Chinese,24500.0,0,0,10000,34500.0,Sep,2019,1500.0,MONTH,1500.0,MONTH
3042,China University of Petroleum - Beijing,Politics,Phd,Chinese,24500.0,0,0,10000,34500.0,Sep,2019,1500.0,MONTH,1500.0,MONTH
3043,Shanghai Ocean University ,Fishing Science,Phd,Chinese,31500.0,1,1,8750,40250.0,Sep,2019,750.0,MONTH,500.0,MONTH
3044,East China University of Science and Technology,Social Work(Studies),Phd,English,38950.0,1,1,0,38950.0,Sep,2019,0.0,YEAR,0.0,MONTH
3045,East China University of Science and Technology,Social Management and Policy,Phd,English,38950.0,1,1,0,38950.0,Sep,2019,0.0,YEAR,0.0,MONTH
3046,East China University of Science and Technology,Polymer Chemistry and Physics,Phd,English,38950.0,1,1,0,38950.0,Sep,2019,0.0,YEAR,0.0,MONTH
3047,East China University of Science and Technology,Process Systems Engineering,Phd,English,38950.0,1,1,0,38950.0,Sep,2019,0.0,YEAR,0.0,MONTH
3048,East China University of Science and Technology,Pharmacy,Phd,English,38950.0,1,1,0,38950.0,Sep,2019,0.0,YEAR,0.0,MONTH
3049,East China University of Science and Technology,Physical Chemistry,Phd,English,38950.0,1,1,0,38950.0,Sep,2019,0.0,YEAR,0.0,MONTH
3050,East China University of Science and Technology,Organic Chemistry,Phd,English,38950.0,1,1,0,38950.0,Sep,2019,0.0,YEAR,0.0,MONTH
3051,East China University of Science and Technology,Pesticide Science,Phd,English,38950.0,1,1,0,38950.0,Sep,2019,0.0,YEAR,0.0,MONTH
3052,East China University of Science and Technology,Pharmaceutical Engineering and Technology,Phd,English,38950.0,1,1,0,38950.0,Sep,2019,0.0,YEAR,0.0,MONTH
3053,East China University of Science and Technology,Optical Information & Physics and Quantum Materials,Phd,English,38950.0,1,1,0,38950.0,Sep,2019,0.0,YEAR,0.0,MONTH
3054,East China University of Science and Technology,Sociology,Phd,English,38950.0,1,1,0,38950.0,Sep,2019,0.0,YEAR,0.0,MONTH
3055,Shanghai University of Traditional Chinese Medicine,Chinese Materia Medica(Study on the Substance Fundaments of Traditional Chinese medicinal herbs),Phd,English,39000.0,1,1,0,39000.0,Sep,2020,1000.0,MONTH,1000.0,MONTH
3056,China University of Petroleum - Beijing,Materials Science and Engineering,Phd,Chinese,36000.0,1,1,0,36000.0,Sep,2019,750.0,MONTH,750.0,MONTH
3057,China Pharmaceutical University,Pharmacokinetics,Phd,Chinese,30000.0,0,0,6000,36000.0,Sep,2019,900.0,MONTH,1000.0,MONTH
3058,Southwest University of Science and Technology,Environmental Science and Engineering,Phd,Chinese,30000.0,1,1,15000,45000.0,Sep,2019,600.0,MONTH,500.0,MONTH
3059,Southwest University of Science and Technology,Material Science and Engneering,Phd,English,30000.0,1,1,15000,45000.0,Sep,2019,600.0,MONTH,500.0,MONTH
3060,North China Electric Power University,High energy physics and particle physics,Phd,Chinese,26250.0,0,0,8750,35000.0,Sep,2019,1200.0,MONTH,1500.0,MONTH
3061,East China University of Science and Technology,Materials Science and Engineering,Phd,English,38950.0,1,1,0,38950.0,Sep,2019,0.0,YEAR,0.0,MONTH
3062,East China University of Science and Technology,Mathematics,Phd,English,38950.0,1,1,0,38950.0,Sep,2019,0.0,YEAR,0.0,MONTH
3063,East China University of Science and Technology,Mechanical Engineering,Phd,English,38950.0,1,1,0,38950.0,Sep,2019,0.0,YEAR,0.0,MONTH
3064,East China University of Science and Technology,Inorganic Chemistry,Phd,English,38950.0,1,1,0,38950.0,Sep,2019,0.0,YEAR,0.0,MONTH
3065,East China University of Science and Technology,Management Sciences and Engineering,Phd,English,38950.0,1,1,0,38950.0,Sep,2019,0.0,YEAR,0.0,MONTH
3066,East China University of Science and Technology,Energy Chemical Engineering,Phd,English,38950.0,1,1,0,38950.0,Sep,2019,0.0,YEAR,0.0,MONTH
3067,East China University of Science and Technology,Industrial Catalysis,Phd,English,38950.0,1,1,0,38950.0,Sep,2019,0.0,YEAR,0.0,MONTH
3068,East China University of Science and Technology,Industrial Design,Phd,English,38950.0,1,1,0,38950.0,Sep,2019,0.0,YEAR,0.0,MONTH
3069,East China University of Science and Technology,Chemical Technology,Phd,English,38950.0,1,1,0,38950.0,Sep,2019,0.0,YEAR,0.0,MONTH
3070,East China University of Science and Technology,Control Science & Engineering,Phd,English,38950.0,1,1,0,38950.0,Sep,2019,0.0,YEAR,0.0,MONTH
3071,East China University of Science and Technology,Biochemistry and Molecular Biology,Phd,English,38950.0,1,1,0,38950.0,Sep,2019,0.0,YEAR,0.0,MONTH
3072,East China University of Science and Technology,Biochemical Engineering,Phd,English,38950.0,1,1,0,38950.0,Sep,2019,0.0,YEAR,0.0,MONTH
3073,East China University of Science and Technology,Applied Economics,Phd,English,38950.0,1,1,0,38950.0,Sep,2019,0.0,YEAR,0.0,MONTH
3074,East China University of Science and Technology,Applied Chemistry,Phd,English,38950.0,1,1,0,38950.0,Sep,2019,0.0,YEAR,0.0,MONTH
3075,East China University of Science and Technology,Analytical Chemistry,Phd,English,38950.0,1,1,0,38950.0,Sep,2019,0.0,YEAR,0.0,MONTH
3076,China University of Petroleum - Beijing,Oil & Gas Storage and Transportation Engineering,Phd,Chinese,24500.0,0,0,10000,34500.0,Sep,2019,1500.0,MONTH,1500.0,MONTH
3077,China University of Petroleum - Beijing,Materials Science and Engineering,Phd,Chinese,24500.0,0,0,10000,34500.0,Sep,2019,1500.0,MONTH,1500.0,MONTH
3078,China Pharmaceutical University,Microbiological and Biochemical Pharmacy,Phd,English,30000.0,0,0,6000,36000.0,Sep,2019,900.0,MONTH,1000.0,MONTH
3079,China Pharmaceutical University,Pharmacology,Phd,English,30000.0,0,0,6000,36000.0,Sep,2019,900.0,MONTH,1000.0,MONTH
3080,China Pharmaceutical University,Pharmaceutical Engineering,Phd,English,30000.0,0,0,6000,36000.0,Sep,2019,900.0,MONTH,1000.0,MONTH
3081,China Pharmaceutical University,Medicinal Chemistry,Phd,English,30000.0,0,0,6000,36000.0,Sep,2019,900.0,MONTH,1000.0,MONTH
3082,China Pharmaceutical University,Pharmacokinetics,Phd,English,30000.0,0,0,6000,36000.0,Sep,2019,900.0,MONTH,1000.0,MONTH
3083,China Pharmaceutical University,Pharmaceutical Analysis,Phd,English,30000.0,0,0,6000,36000.0,Sep,2019,900.0,MONTH,1000.0,MONTH
3084,China Pharmaceutical University,Pharmacognosy,Phd,English,30000.0,0,0,6000,36000.0,Sep,2019,900.0,MONTH,1000.0,MONTH
3085,China Pharmaceutical University,Pharmaceutics,Phd,English,30000.0,0,0,6000,36000.0,Sep,2019,900.0,MONTH,1000.0,MONTH
3086,China Pharmaceutical University,Pharmaceutical Informatics,Phd,Chinese,30000.0,0,0,6000,36000.0,Sep,2019,900.0,MONTH,1000.0,MONTH
3087,China Pharmaceutical University,Clinical Pharmacy,Phd,Chinese,30000.0,0,0,6000,36000.0,Sep,2019,900.0,MONTH,1000.0,MONTH
3088,China Pharmaceutical University,Marine Pharmacy,Phd,Chinese,30000.0,0,0,6000,36000.0,Sep,2019,900.0,MONTH,1000.0,MONTH
3089,China Pharmaceutical University,Pharmaco-Economics,Phd,Chinese,30000.0,0,0,6000,36000.0,Sep,2019,900.0,MONTH,1000.0,MONTH
3090,China Pharmaceutical University,Social and Administrative Pharmacy,Phd,Chinese,30000.0,0,0,6000,36000.0,Sep,2019,900.0,MONTH,1000.0,MONTH
3091,China Pharmaceutical University,Pharmaceutical Engineering,Phd,Chinese,30000.0,0,0,6000,36000.0,Sep,2019,900.0,MONTH,1000.0,MONTH
3092,China Pharmaceutical University,Pharmacology,Phd,Chinese,30000.0,0,0,6000,36000.0,Sep,2019,900.0,MONTH,1000.0,MONTH
3093,China Pharmaceutical University,Microbiological and Biochemical Pharmacy,Phd,Chinese,30000.0,0,0,6000,36000.0,Sep,2019,900.0,MONTH,1000.0,MONTH
3094,China Pharmaceutical University,Pharmaceutical Analysis,Phd,Chinese,30000.0,0,0,6000,36000.0,Sep,2019,900.0,MONTH,1000.0,MONTH
3095,China Pharmaceutical University,Pharmacognosy,Phd,Chinese,30000.0,0,0,6000,36000.0,Sep,2019,900.0,MONTH,1000.0,MONTH
3096,China Pharmaceutical University,Pharmaceutics,Phd,Chinese,30000.0,0,0,6000,36000.0,Sep,2019,900.0,MONTH,1000.0,MONTH
3097,China Pharmaceutical University,Medicinal Chemistry of Natural Products,Phd,English,30000.0,0,0,6000,36000.0,Sep,2019,900.0,MONTH,1000.0,MONTH
3098,Jiangsu University,Traffic Engineering,Phd,Chinese,42000.0,0,0,0,42000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
3099,Jiangsu University,Electrical Engineering,Phd,English,42000.0,0,0,0,42000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
3100,Jiangsu University,Management Science and Engineering,Phd,Chinese,42000.0,0,0,0,42000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
3101,Jiangsu University,Clinical Medicine,Phd,English,42000.0,0,0,0,42000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
3102,Jiangsu University,Control Science and Engineering,Phd,English,42000.0,0,0,0,42000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
3103,Jiangsu University,Traffic Engineering,Phd,English,42000.0,0,0,0,42000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
3104,Jiangsu University,Food Science & Engineering,Phd,Chinese,42000.0,0,0,0,42000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
3105,Jiangsu University,Power Engineering &Engineering Thermophysics,Phd,Chinese,42000.0,0,0,0,42000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
3106,Jiangsu University,Mechanical Engineering,Phd,Chinese,42000.0,0,0,0,42000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
3107,Jiangsu University,Power Engineering & Engineering Thermophysics,Phd,English,42000.0,0,0,0,42000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
3108,Jiangsu University,Agricultural Engineering,Phd,English,42000.0,0,0,0,42000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
3109,Jiangsu University,Environmental Science and Engineering,Phd,English,42000.0,0,0,0,42000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
3110,Jiangsu University,Computer Science and Technology,Phd,English,42000.0,0,0,0,42000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
3111,Jiangsu University,Mechanics,Phd,English,42000.0,0,0,0,42000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
3112,Jiangsu University,Materials Science & Engineering ,Phd,English,42000.0,0,0,0,42000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
3113,Jiangsu University,Agricultural Engineering,Phd,Chinese,42000.0,0,0,0,42000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
3114,Jiangsu University,Environmental Science & Engineering,Phd,Chinese,42000.0,0,0,0,42000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
3115,Jiangsu University,Food Science & Engineering,Phd,English,42000.0,0,0,0,42000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
3116,Jiangsu University,Management Science and Engineering,Phd,English,42000.0,0,0,0,42000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
3117,Jiangsu University,Mechanical Engineering,Phd,English,42000.0,0,0,0,42000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
3118,Jiangsu University,Material Science & Engineering,Phd,Chinese,42000.0,0,0,0,42000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
3119,Shanghai University of Traditional Chinese Medicine,"TCM Pediatrics (Treatment of pediatric respiratory, diagestive and nephrotic diseases by TCM)",Phd,Chinese,39000.0,1,1,0,39000.0,Sep,2020,1000.0,MONTH,1000.0,MONTH
3120,Shanghai University of Traditional Chinese Medicine,Clinical Integration of Traditional Chinese and Western Medicine(Absolute Quantitative Study of Molecular Images and Image Fusion),Phd,English,39000.0,1,1,0,39000.0,Sep,2020,1000.0,MONTH,1000.0,MONTH
3121,Shanghai University of Traditional Chinese Medicine,Integration of Traditional Chinese and Western Medicine(Regulating Neuroimmunity and Tumor Immune Diseases in TCM),Phd,English,39000.0,1,1,0,39000.0,Sep,2020,1000.0,MONTH,1000.0,MONTH
3122,Shanghai University of Traditional Chinese Medicine,Traditional Chinese Medicine Surgery(Prevention and Treatment of Skin Diseases in TCM),Phd,English,39000.0,1,1,0,39000.0,Sep,2020,1000.0,MONTH,1000.0,MONTH
3123,Shanghai University of Traditional Chinese Medicine,Chinese Materia Medica(Active Components and Quality Standard of Traditional Chinese medicinal herbs),Phd,English,39000.0,1,1,0,39000.0,Sep,2020,1000.0,MONTH,1000.0,MONTH
3124,Shanghai University of Traditional Chinese Medicine, Chinese Materia Medica(Research on chemical contents and quality standards of traditional Chinese medicinal herbs),Phd,English,39000.0,1,1,0,39000.0,Sep,2020,1000.0,MONTH,1000.0,MONTH
3125,Shanghai University of Traditional Chinese Medicine,Chinese Materia Medica(Study on the Improvement of Liver Injury or Angiogenesis by Traditional Chinese Medicine),Phd,English,39000.0,1,1,0,39000.0,Sep,2020,1000.0,MONTH,1000.0,MONTH
3126,Shanghai University of Traditional Chinese Medicine,Chinese Materia Medica(Substance fundamentals of transitional chinese medicinal herbs efficacy and quality control),Phd,English,39000.0,1,1,0,39000.0,Sep,2020,1000.0,MONTH,1000.0,MONTH
3127,Shanghai University of Traditional Chinese Medicine,Acupuncture and Moxibustion & Tuina(Clinical Evaluation of Acupuncture and Moxibustion),Phd,English,39000.0,1,1,0,39000.0,Sep,2020,1000.0,MONTH,1000.0,MONTH
3128,Shanghai University of Traditional Chinese Medicine,Clinical Integration of Traditional Chinese and Western Medicine(Prevention and Treatment of Psoriasis with Integrated Traditional Chinese and Western Medicine),Phd,English,39000.0,1,1,0,39000.0,Sep,2020,1000.0,MONTH,1000.0,MONTH
3129,Shanghai University of Traditional Chinese Medicine, TCM Internal Medicine(Prevention and treatment of malignant tumor by TCM),Phd,English,39000.0,1,1,0,39000.0,Sep,2020,1000.0,MONTH,1000.0,MONTH
3130,Chongqing Medical University,Pediatrics,Phd,English,27500.0,0,0,22500,50000.0,Sep,2019,400.0,MONTH,1000.0,MONTH
3131,China University of Petroleum - Beijing,Geophysics(College of Geophysics and Information Engineering),Phd,Chinese,24500.0,0,0,10000,34500.0,Sep,2019,1500.0,MONTH,1500.0,MONTH
3132,China University of Petroleum - Beijing,Control Science and Engineering,Phd,Chinese,24500.0,0,0,10000,34500.0,Sep,2019,1500.0,MONTH,1500.0,MONTH
3133,China University of Petroleum - Beijing,Geophysics(The Unconventional Petroleum Research Institute),Phd,Chinese,24500.0,0,0,10000,34500.0,Sep,2019,1500.0,MONTH,1500.0,MONTH
3134,China University of Petroleum - Beijing,Oil & Gas Well Drilling Engineering(The Unconventional Petroleum Research Institute),Phd,Chinese,24500.0,0,0,10000,34500.0,Sep,2019,1500.0,MONTH,1500.0,MONTH
3135,China University of Mining and Technology,"Resource Development, Planning and Design",Phd,English,10625.0,0,0,6375,17000.0,Sep,2019,3000.0,YEAR,2000.0,MONTH
3136,China University of Mining and Technology,Mining Engineering,Phd,English,10625.0,0,0,6375,17000.0,Sep,2019,3000.0,YEAR,2000.0,MONTH
3137,China University of Mining and Technology,Land Resources Management,Phd,English,10625.0,0,0,6375,17000.0,Sep,2019,3000.0,YEAR,2000.0,MONTH
